User_ID,Gender,Age,Age_Group,Country,City,Device,Operating_System,Browser,Customer_Segment,Acquisition_Channel,Preferred_Category,Subscription_Type,Loyalty_Level,Loyalty_Score,Lifetime_Value
U000220,Male,40,35-44,Canada,Toronto,Tablet,Windows,Firefox,New,YouTube,Beauty,Free,Bronze,58,2485.58
U000221,Female,52,45-54,India,Delhi,Desktop,iOS,Firefox,VIP,Email,Accessories,Free,Bronze,94,3097.81
U000222,Male,38,35-44,United Kingdom,London,Desktop,Windows,Firefox,Premium,YouTube,Toys,Free,Silver,19,1111.77
U000223,Male,65,55+,United Kingdom,London,Tablet,iOS,Firefox,At Risk,Email,Electronics,Premium,Platinum,56,4372.69
U000224,Male,31,25-34,Singapore,Singapore,Desktop,Windows,Safari,Returning,Facebook,Sports,Free,Platinum,36,2378.8
U000225,Female,31,25-34,India,Hyderabad,Desktop,iOS,Chrome,Returning,Email,Electronics,Premium,Silver,85,2731.66
U000226,Female,22,18-24,Australia,Brisbane,Tablet,macOS,Firefox,At Risk,YouTube,Accessories,Free,Gold,94,6031.21
U000227,Female,39,35-44,United Kingdom,Liverpool,Mobile,Android,Safari,Premium,YouTube,Electronics,Free,Platinum,57,1900.83
U000228,Female,53,45-54,United Kingdom,London,Desktop,iOS,Firefox,VIP,Referral,Electronics,Free,Silver,27,1785.8
U000229,Male,57,55+,United Kingdom,Birmingham,Desktop,macOS,Edge,VIP,Direct,Toys,Free,Bronze,54,4307.6
U000230,Male,43,35-44,United States,Chicago,Mobile,macOS,Safari,Premium,Email,Toys,Premium,Gold,15,845.86
U000231,Female,41,35-44,Germany,Berlin,Tablet,macOS,Edge,VIP,Referral,Accessories,Premium,Platinum,86,6334.9
U000232,Female,28,25-34,Singapore,Singapore,Desktop,Android,Chrome,VIP,YouTube,Toys,Premium,Silver,52,2124.85
U000233,Male,58,55+,India,Chennai,Tablet,macOS,Chrome,Premium,Email,Home,Premium,Bronze,29,946.02
U000234,Female,41,35-44,India,Kochi,Tablet,Android,Edge,VIP,Instagram,Beauty,Free,Platinum,77,5666.68
U000235,Male,63,55+,United States,Los Angeles,Mobile,macOS,Safari,Returning,Referral,Beauty,Free,Platinum,17,698.94
U000236,Male,50,45-54,Germany,Berlin,Mobile,macOS,Chrome,New,Organic Search,Toys,Premium,Platinum,78,5544.49
U000237,Male,22,18-24,Singapore,Singapore,Tablet,Windows,Safari,VIP,Organic Search,Sports,Premium,Bronze,34,2501.88
U000238,Male,41,35-44,Canada,Calgary,Mobile,iOS,Chrome,Returning,Instagram,Toys,Premium,Silver,55,3756.96
U000239,Female,33,25-34,Singapore,Singapore,Tablet,Windows,Safari,VIP,Email,Sports,Premium,Gold,27,1067.79
U000240,Female,62,55+,Canada,Montreal,Tablet,Windows,Edge,Returning,Facebook,Electronics,Free,Gold,58,3681.6
U000241,Male,54,45-54,United Kingdom,Liverpool,Tablet,iOS,Safari,VIP,Facebook,Home,Free,Silver,40,3078.54
U000242,Male,56,55+,United Kingdom,Birmingham,Mobile,iOS,Edge,At Risk,Organic Search,Sports,Premium,Platinum,33,1980.72
U000243,Female,48,45-54,Australia,Melbourne,Tablet,iOS,Safari,VIP,Direct,Accessories,Free,Platinum,45,2718.53
U000244,Female,42,35-44,India,Kochi,Mobile,Android,Edge,Premium,Paid Search,Beauty,Premium,Platinum,9,394.47
U000245,Male,47,45-54,Australia,Sydney,Tablet,Android,Firefox,New,YouTube,Fashion,Premium,Bronze,96,6865.54
U000246,Male,35,35-44,Australia,Sydney,Mobile,iOS,Edge,Returning,Email,Accessories,Free,Bronze,8,396.52
U000247,Male,56,55+,United Kingdom,Liverpool,Mobile,iOS,Chrome,Returning,Email,Beauty,Premium,Platinum,12,790.45
U000248,Male,24,18-24,Australia,Sydney,Mobile,macOS,Chrome,VIP,Paid Search,Accessories,Free,Bronze,41,2806.49
U000249,Male,52,45-54,Australia,Melbourne,Tablet,macOS,Chrome,VIP,Email,Accessories,Free,Gold,77,3988.42
U000250,Female,44,35-44,Australia,Brisbane,Tablet,macOS,Firefox,Premium,Facebook,Beauty,Premium,Gold,64,3821.57
U000251,Male,61,55+,Australia,Brisbane,Desktop,Windows,Firefox,At Risk,Referral,Accessories,Free,Silver,81,3985.4
U000252,Female,22,18-24,Singapore,Singapore,Desktop,Android,Edge,New,Email,Beauty,Premium,Gold,87,3632.71
U000253,Male,38,35-44,Singapore,Singapore,Tablet,Android,Firefox,Returning,Email,Toys,Free,Silver,14,877.25
U000254,Female,57,55+,Germany,Munich,Tablet,macOS,Firefox,Returning,Facebook,Accessories,Premium,Gold,42,3259.99
U000255,Female,27,25-34,United Kingdom,Liverpool,Desktop,iOS,Safari,At Risk,YouTube,Toys,Free,Platinum,94,4179.84
U000256,Female,21,18-24,Canada,Montreal,Desktop,Windows,Edge,Returning,Facebook,Sports,Premium,Bronze,83,5751.52
U000257,Male,38,35-44,Canada,Calgary,Mobile,macOS,Firefox,New,Paid Search,Beauty,Free,Gold,42,2339.14
U000258,Female,64,55+,Canada,Calgary,Tablet,macOS,Edge,Premium,YouTube,Electronics,Free,Bronze,6,407.81
U000259,Female,58,55+,United Kingdom,Liverpool,Mobile,macOS,Edge,New,Instagram,Toys,Free,Silver,69,3127.06
U000260,Male,55,55+,United Kingdom,Manchester,Desktop,iOS,Firefox,New,Direct,Fashion,Premium,Gold,72,2148.5
U000261,Male,46,45-54,Germany,Munich,Desktop,iOS,Firefox,Returning,Facebook,Sports,Free,Silver,24,1024.07
U000262,Female,25,25-34,Germany,Frankfurt,Mobile,Windows,Firefox,New,YouTube,Electronics,Premium,Platinum,55,2573.83
U000263,Male,36,35-44,Australia,Brisbane,Tablet,Windows,Chrome,At Risk,Direct,Fashion,Premium,Silver,82,2352.66
U000264,Male,22,18-24,Singapore,Singapore,Tablet,iOS,Chrome,Returning,Instagram,Accessories,Premium,Bronze,36,1822.12
U000265,Female,43,35-44,Australia,Brisbane,Mobile,Windows,Edge,Premium,YouTube,Home,Premium,Silver,1,59.3
U000266,Male,55,55+,Germany,Hamburg,Tablet,iOS,Edge,Returning,Direct,Beauty,Premium,Silver,69,3462.17
U000267,Male,24,18-24,India,Chennai,Mobile,iOS,Chrome,Premium,Instagram,Beauty,Free,Silver,78,6001.88
U000268,Male,37,35-44,United States,Seattle,Desktop,Windows,Edge,VIP,Paid Search,Toys,Free,Platinum,35,1323.48
U000269,Female,65,55+,Singapore,Singapore,Desktop,Android,Edge,VIP,Paid Search,Fashion,Free,Bronze,49,1357.63
U000270,Female,28,25-34,Singapore,Singapore,Tablet,iOS,Safari,Returning,Email,Fashion,Premium,Platinum,16,1227.81
U000271,Female,34,25-34,Australia,Sydney,Desktop,macOS,Chrome,Premium,Instagram,Sports,Free,Platinum,59,1527.39
U000272,Female,59,55+,United Kingdom,Manchester,Desktop,Windows,Firefox,Premium,Organic Search,Home,Free,Silver,90,2668.03
U000273,Female,54,45-54,India,Delhi,Mobile,Windows,Edge,Premium,Instagram,Toys,Free,Platinum,67,2248.97
U000274,Male,29,25-34,United States,Austin,Desktop,Windows,Edge,New,Referral,Beauty,Premium,Platinum,20,1316.16
U000275,Male,58,55+,United Kingdom,Liverpool,Desktop,Windows,Safari,New,Direct,Toys,Free,Platinum,80,3412.72
U000276,Female,56,55+,Germany,Munich,Mobile,Windows,Safari,New,Paid Search,Accessories,Premium,Platinum,21,640.63
U000277,Male,52,45-54,Canada,Vancouver,Desktop,macOS,Safari,Premium,Direct,Books,Premium,Bronze,78,5422.43
U000278,Male,48,45-54,Canada,Vancouver,Mobile,Android,Chrome,New,YouTube,Sports,Free,Silver,17,630.06
U000279,Female,32,25-34,United Kingdom,Manchester,Tablet,macOS,Firefox,Returning,Instagram,Toys,Premium,Silver,94,5758.94
U000280,Female,55,55+,Germany,Berlin,Tablet,Windows,Edge,Returning,Organic Search,Home,Free,Silver,96,7183.76
U000281,Female,28,25-34,Canada,Montreal,Desktop,Android,Safari,VIP,Email,Accessories,Premium,Platinum,2,112.93
U000282,Female,25,25-34,Germany,Hamburg,Desktop,Android,Firefox,Premium,Referral,Accessories,Free,Gold,84,5650.52
U000283,Male,51,45-54,United Kingdom,London,Tablet,Android,Chrome,Returning,Referral,Fashion,Free,Gold,47,2277.54
U000284,Male,26,25-34,Singapore,Singapore,Tablet,Android,Safari,At Risk,Email,Home,Free,Bronze,40,1995.64
U000285,Male,30,25-34,Germany,Hamburg,Tablet,Windows,Firefox,At Risk,Email,Home,Premium,Silver,68,3947.5
U000286,Male,24,18-24,Germany,Munich,Tablet,Android,Safari,Returning,Facebook,Electronics,Premium,Gold,82,4910.75
U000287,Male,42,35-44,Australia,Perth,Tablet,iOS,Chrome,New,Facebook,Sports,Free,Bronze,61,3095.15
U000288,Male,21,18-24,Singapore,Singapore,Mobile,macOS,Edge,VIP,YouTube,Beauty,Free,Gold,18,592.35
U000289,Male,22,18-24,United States,Los Angeles,Tablet,Android,Edge,VIP,Direct,Sports,Premium,Bronze,18,1333.71
U000290,Female,58,55+,India,Chennai,Mobile,macOS,Firefox,New,Referral,Home,Free,Gold,40,2153.33
U000291,Female,35,35-44,India,Hyderabad,Desktop,Android,Safari,Premium,Email,Fashion,Free,Gold,33,1029.8
U000292,Female,33,25-34,Singapore,Singapore,Mobile,Windows,Firefox,Premium,Facebook,Books,Premium,Gold,90,7018.06
U000293,Female,40,35-44,India,Mumbai,Mobile,macOS,Edge,At Risk,YouTube,Sports,Free,Platinum,13,834.86
U000294,Female,53,45-54,Australia,Perth,Mobile,Windows,Chrome,At Risk,Paid Search,Fashion,Free,Gold,78,4176.37
U000295,Male,55,55+,Germany,Frankfurt,Desktop,macOS,Safari,At Risk,Organic Search,Toys,Premium,Bronze,51,3289.8
U000296,Female,31,25-34,Australia,Melbourne,Mobile,iOS,Safari,New,Referral,Sports,Premium,Gold,4,238.71
U000297,Female,40,35-44,United States,Los Angeles,Desktop,iOS,Edge,Returning,Instagram,Toys,Premium,Silver,58,3950.03
U000298,Male,49,45-54,Singapore,Singapore,Desktop,iOS,Chrome,New,YouTube,Books,Premium,Silver,43,1907.02
U000299,Female,42,35-44,United States,Los Angeles,Desktop,iOS,Edge,Returning,Instagram,Electronics,Free,Silver,91,4704.63
U000300,Male,55,55+,United Kingdom,Liverpool,Desktop,Windows,Edge,New,Paid Search,Toys,Premium,Silver,97,5412.18
U000301,Female,63,55+,United Kingdom,Liverpool,Mobile,iOS,Chrome,Premium,Email,Accessories,Free,Silver,51,1648.16
U000302,Male,53,45-54,United States,Los Angeles,Mobile,Android,Safari,Returning,Direct,Electronics,Premium,Silver,4,208.79
U000303,Male,19,18-24,Singapore,Singapore,Desktop,Android,Safari,At Risk,YouTube,Sports,Premium,Gold,57,2724.54
U000304,Female,45,45-54,United Kingdom,Liverpool,Mobile,Android,Firefox,Returning,Direct,Fashion,Premium,Gold,31,1320.86
U000305,Male,24,18-24,Singapore,Singapore,Desktop,iOS,Chrome,VIP,Referral,Accessories,Premium,Bronze,93,4106.77
U000306,Male,28,25-34,India,Chennai,Desktop,macOS,Edge,New,Instagram,Fashion,Premium,Gold,58,3233.2
U000307,Male,64,55+,India,Kochi,Desktop,Android,Safari,Premium,Facebook,Books,Free,Platinum,77,4003.58
U000308,Male,27,25-34,Singapore,Singapore,Tablet,iOS,Chrome,New,Paid Search,Toys,Free,Silver,1,78.4
U000309,Female,33,25-34,Australia,Melbourne,Tablet,Windows,Firefox,New,Paid Search,Toys,Premium,Platinum,24,638.92
U000310,Male,42,35-44,Germany,Frankfurt,Mobile,iOS,Firefox,Returning,YouTube,Sports,Premium,Bronze,18,1288.79
U000311,Male,29,25-34,United Kingdom,Birmingham,Desktop,macOS,Chrome,At Risk,Facebook,Electronics,Free,Bronze,26,974.1
U000312,Male,61,55+,United Kingdom,London,Mobile,iOS,Safari,Premium,Organic Search,Books,Free,Silver,22,552.09
U000313,Female,30,25-34,Germany,Frankfurt,Mobile,Android,Firefox,At Risk,Direct,Accessories,Free,Silver,24,1306.48
U000314,Male,46,45-54,India,Chennai,Desktop,iOS,Chrome,Premium,Direct,Home,Free,Platinum,5,382.21
U000315,Female,30,25-34,Australia,Melbourne,Tablet,macOS,Safari,New,Paid Search,Books,Free,Gold,79,5972.4
U000316,Male,27,25-34,United States,Seattle,Desktop,Windows,Safari,At Risk,Paid Search,Fashion,Premium,Platinum,25,1716.82
U000317,Female,52,45-54,Germany,Munich,Mobile,iOS,Safari,VIP,YouTube,Toys,Free,Platinum,37,1576.84
U000318,Female,19,18-24,Canada,Toronto,Desktop,macOS,Firefox,New,Organic Search,Beauty,Free,Gold,42,2346.49
U000319,Male,55,55+,Germany,Munich,Tablet,Windows,Chrome,Premium,YouTube,Beauty,Premium,Bronze,83,3506.83
U000320,Male,61,55+,Singapore,Singapore,Tablet,iOS,Chrome,Returning,Paid Search,Accessories,Free,Silver,95,5031.26
U000321,Male,63,55+,United Kingdom,London,Tablet,Windows,Chrome,VIP,Email,Fashion,Premium,Bronze,92,3330.26
U000322,Male,33,25-34,Germany,Hamburg,Desktop,macOS,Chrome,Returning,Direct,Beauty,Premium,Platinum,23,1823.66
U000323,Female,61,55+,Australia,Brisbane,Desktop,Windows,Safari,VIP,YouTube,Sports,Free,Platinum,27,2071.31
U000324,Male,34,25-34,Australia,Sydney,Tablet,macOS,Edge,Returning,Paid Search,Fashion,Free,Silver,81,5110.19
U000325,Female,49,45-54,India,Delhi,Tablet,macOS,Firefox,At Risk,Facebook,Sports,Premium,Bronze,69,2967.4
U000326,Female,25,25-34,Canada,Vancouver,Mobile,Android,Chrome,VIP,Referral,Fashion,Free,Silver,12,666.13
U000327,Male,20,18-24,Singapore,Singapore,Mobile,macOS,Firefox,VIP,Direct,Accessories,Free,Silver,24,710.36
U000328,Male,31,25-34,Germany,Hamburg,Desktop,iOS,Edge,Premium,Referral,Beauty,Free,Platinum,6,337.7
U000329,Male,42,35-44,United States,Los Angeles,Tablet,Android,Firefox,VIP,Organic Search,Accessories,Free,Silver,65,1852.55
U000330,Female,56,55+,Australia,Brisbane,Mobile,Windows,Chrome,VIP,Organic Search,Home,Premium,Gold,72,2437.95
U000331,Female,20,18-24,United States,New York,Mobile,Windows,Safari,At Risk,Paid Search,Beauty,Free,Bronze,88,3330.92
U000332,Female,19,18-24,Germany,Frankfurt,Tablet,macOS,Safari,Returning,Referral,Sports,Premium,Platinum,74,4474.3
U000333,Male,48,45-54,United States,Seattle,Mobile,iOS,Edge,VIP,Facebook,Home,Premium,Bronze,69,5062.49
U000334,Female,45,45-54,Singapore,Singapore,Tablet,Android,Safari,Returning,Instagram,Beauty,Premium,Platinum,19,519.47
U000335,Female,44,35-44,Canada,Calgary,Desktop,iOS,Firefox,VIP,Direct,Beauty,Free,Silver,57,4410.69
U000336,Female,63,55+,United States,Austin,Desktop,macOS,Firefox,Premium,Email,Toys,Free,Platinum,25,1928.51
U000337,Female,24,18-24,Australia,Perth,Mobile,Android,Edge,Premium,Direct,Toys,Premium,Silver,39,2915.53
U000338,Male,46,45-54,India,Kochi,Desktop,Android,Safari,At Risk,Email,Home,Premium,Gold,27,1248.17
U000339,Female,47,45-54,United States,Chicago,Tablet,Windows,Chrome,New,Paid Search,Electronics,Free,Bronze,98,7469.45
U000340,Female,39,35-44,Singapore,Singapore,Mobile,Android,Edge,Premium,Paid Search,Books,Premium,Platinum,41,3125.67
U000341,Male,48,45-54,United Kingdom,Manchester,Mobile,Android,Safari,New,YouTube,Home,Premium,Gold,38,1583.77
U000342,Male,62,55+,Singapore,Singapore,Desktop,Windows,Chrome,Returning,YouTube,Accessories,Premium,Platinum,15,922.69
U000343,Female,28,25-34,Singapore,Singapore,Desktop,Android,Safari,New,Referral,Books,Premium,Bronze,76,4776.35
U000344,Female,41,35-44,India,Delhi,Mobile,Windows,Edge,Premium,Facebook,Fashion,Premium,Platinum,18,1067.79
U000345,Female,19,18-24,Australia,Perth,Mobile,iOS,Chrome,VIP,Instagram,Home,Free,Silver,22,991.91
U000346,Female,62,55+,United Kingdom,Liverpool,Mobile,iOS,Safari,New,Instagram,Electronics,Free,Bronze,58,4627.73
U000347,Female,65,55+,Australia,Sydney,Desktop,macOS,Chrome,Premium,YouTube,Books,Premium,Platinum,39,1791.54
U000348,Female,44,35-44,Germany,Hamburg,Tablet,Android,Safari,Premium,Facebook,Fashion,Premium,Bronze,17,1306.62
U000349,Male,60,55+,United Kingdom,London,Mobile,Windows,Edge,Premium,Paid Search,Home,Free,Bronze,3,208.77
U000350,Female,22,18-24,India,Kochi,Tablet,Windows,Edge,At Risk,Referral,Books,Free,Bronze,2,131.02
U000351,Male,21,18-24,Germany,Munich,Mobile,Windows,Chrome,New,YouTube,Beauty,Free,Bronze,26,1962.74
U000352,Male,63,55+,India,Hyderabad,Desktop,Android,Safari,At Risk,Direct,Accessories,Premium,Bronze,42,2494.79
U000353,Male,46,45-54,United States,Austin,Desktop,Android,Edge,New,Paid Search,Beauty,Free,Gold,1,29.38
U000354,Female,32,25-34,United States,Seattle,Tablet,macOS,Firefox,Returning,YouTube,Sports,Premium,Silver,82,5820.54
U000355,Male,51,45-54,India,Kochi,Mobile,Windows,Chrome,VIP,Instagram,Electronics,Premium,Bronze,88,3418.07
U000356,Male,61,55+,Singapore,Singapore,Desktop,iOS,Chrome,At Risk,Facebook,Books,Premium,Gold,2,157.49
U000357,Female,65,55+,Singapore,Singapore,Desktop,Android,Edge,At Risk,Direct,Electronics,Premium,Platinum,48,2519.19
U000358,Female,47,45-54,Canada,Montreal,Desktop,Android,Edge,VIP,YouTube,Electronics,Free,Gold,52,2625.96
U000359,Female,42,35-44,Singapore,Singapore,Tablet,Android,Edge,At Risk,Direct,Beauty,Free,Bronze,52,2345.93
U000360,Male,43,35-44,Canada,Vancouver,Desktop,macOS,Edge,Premium,Facebook,Beauty,Free,Platinum,35,1524.33
U000361,Male,56,55+,Germany,Frankfurt,Desktop,Windows,Firefox,New,Paid Search,Books,Premium,Gold,56,2740.13
U000362,Female,27,25-34,United States,Austin,Desktop,Windows,Firefox,Returning,Instagram,Sports,Premium,Bronze,64,4428.75
U000363,Female,56,55+,United States,Austin,Tablet,Android,Firefox,At Risk,Referral,Fashion,Free,Platinum,37,1619.13
U000364,Male,41,35-44,Canada,Vancouver,Desktop,macOS,Firefox,At Risk,Instagram,Books,Free,Silver,27,2077.7
U000365,Male,38,35-44,Singapore,Singapore,Mobile,macOS,Safari,New,Instagram,Fashion,Premium,Silver,91,5242.14
U000366,Female,57,55+,United Kingdom,London,Mobile,macOS,Safari,Returning,Facebook,Home,Premium,Bronze,68,3536.12
U000367,Female,48,45-54,United States,Chicago,Tablet,macOS,Edge,Premium,Instagram,Accessories,Premium,Silver,82,2063.77
U000368,Male,59,55+,United States,Austin,Tablet,Android,Firefox,Returning,YouTube,Toys,Free,Gold,78,2466.35
U000369,Female,34,25-34,United States,Chicago,Mobile,iOS,Safari,Returning,Referral,Toys,Free,Platinum,38,1002.84
U000370,Female,38,35-44,India,Bangalore,Desktop,Android,Edge,Premium,Organic Search,Fashion,Free,Gold,59,2370.46
U000371,Female,53,45-54,Canada,Montreal,Tablet,Windows,Safari,Premium,YouTube,Home,Premium,Bronze,19,804.46
U000372,Male,59,55+,United Kingdom,Liverpool,Tablet,Windows,Edge,VIP,Paid Search,Fashion,Free,Silver,73,4862.31
U000373,Female,24,18-24,Australia,Melbourne,Desktop,iOS,Chrome,VIP,Instagram,Fashion,Premium,Platinum,92,3489.17
U000374,Female,52,45-54,India,Chennai,Tablet,Android,Chrome,Returning,Referral,Home,Free,Gold,54,3256.2
U000375,Male,32,25-34,United States,New York,Mobile,Android,Safari,New,Organic Search,Beauty,Free,Silver,83,5195.28
U000376,Female,26,25-34,Australia,Brisbane,Mobile,iOS,Safari,New,YouTube,Fashion,Free,Silver,42,1945.18
U000377,Male,55,55+,India,Delhi,Desktop,Windows,Firefox,At Risk,Direct,Toys,Free,Silver,30,1711.52
U000378,Female,52,45-54,India,Kochi,Tablet,iOS,Safari,Returning,Email,Sports,Premium,Silver,96,5688.34
U000379,Female,38,35-44,United Kingdom,Birmingham,Mobile,macOS,Safari,Returning,Direct,Fashion,Free,Platinum,16,972.41
U000380,Female,24,18-24,Germany,Munich,Tablet,Android,Firefox,Premium,Referral,Electronics,Free,Gold,26,1736.46
U000381,Male,31,25-34,Australia,Sydney,Desktop,Android,Safari,VIP,Instagram,Accessories,Premium,Silver,40,1027.19
U000382,Male,49,45-54,Canada,Montreal,Mobile,Windows,Chrome,New,Organic Search,Electronics,Premium,Bronze,86,6205.31
U000383,Male,37,35-44,Canada,Calgary,Mobile,Windows,Firefox,Returning,Email,Toys,Premium,Bronze,94,5287.13
U000384,Male,35,35-44,Canada,Toronto,Desktop,Android,Firefox,VIP,Email,Fashion,Free,Platinum,39,2627.6
U000385,Female,29,25-34,India,Mumbai,Tablet,iOS,Firefox,New,Referral,Fashion,Free,Silver,12,778.37
U000386,Female,22,18-24,Canada,Calgary,Desktop,macOS,Edge,New,Organic Search,Fashion,Premium,Gold,4,108.18
U000387,Female,64,55+,Canada,Vancouver,Mobile,Android,Safari,New,Organic Search,Toys,Premium,Silver,35,921.99
U000388,Female,63,55+,Singapore,Singapore,Desktop,macOS,Edge,Premium,Instagram,Home,Premium,Gold,37,1665.81
U000389,Female,44,35-44,United States,Austin,Desktop,Android,Safari,At Risk,YouTube,Books,Premium,Bronze,52,2364.23
U000390,Female,56,55+,United Kingdom,Manchester,Desktop,Android,Chrome,Premium,Direct,Books,Free,Silver,43,3261.96
U000391,Male,31,25-34,Singapore,Singapore,Tablet,Windows,Chrome,At Risk,Organic Search,Sports,Free,Silver,11,773.18
U000392,Female,61,55+,Germany,Hamburg,Tablet,macOS,Safari,Returning,Instagram,Toys,Free,Silver,63,1980.13
U000393,Male,58,55+,Germany,Frankfurt,Tablet,Windows,Chrome,VIP,Direct,Fashion,Premium,Silver,20,1417.78
U000394,Male,43,35-44,United Kingdom,Manchester,Mobile,Windows,Chrome,Premium,Paid Search,Beauty,Free,Bronze,70,4207.26
U000395,Female,22,18-24,United Kingdom,Birmingham,Tablet,macOS,Chrome,At Risk,Facebook,Books,Premium,Gold,16,771.29
U000396,Female,31,25-34,United Kingdom,Birmingham,Tablet,Windows,Safari,New,Referral,Books,Premium,Bronze,80,4594.64
U000397,Male,34,25-34,Germany,Frankfurt,Desktop,iOS,Safari,New,YouTube,Electronics,Premium,Bronze,50,3320.52
U000398,Male,48,45-54,United Kingdom,London,Desktop,macOS,Firefox,Returning,Referral,Electronics,Premium,Gold,11,423.46
U000399,Male,53,45-54,Singapore,Singapore,Mobile,Android,Chrome,At Risk,Referral,Fashion,Free,Platinum,28,1645.12
U000400,Male,35,35-44,Germany,Frankfurt,Desktop,Windows,Safari,Returning,Referral,Sports,Free,Bronze,69,4205.8
U000401,Male,36,35-44,Australia,Brisbane,Mobile,Android,Safari,VIP,Email,Electronics,Premium,Silver,55,1706.77
U000402,Female,42,35-44,India,Bangalore,Mobile,macOS,Chrome,New,Direct,Home,Free,Bronze,24,894.92
U000403,Female,46,45-54,Canada,Montreal,Tablet,Windows,Safari,VIP,Organic Search,Sports,Premium,Platinum,90,4378.37
U000404,Female,22,18-24,India,Mumbai,Desktop,macOS,Edge,Returning,Paid Search,Electronics,Free,Bronze,34,2491.45
